model,curve,x,y,threshold
XGBoost,ROC,0.14354066985645933,0.4645669291338583,0.637445330619812
XGBoost,ROC,0.14354066985645933,0.47244094488188976,0.637267529964447
XGBoost,ROC,0.14832535885167464,0.47244094488188976,0.6316147446632385
XGBoost,ROC,0.14832535885167464,0.5118110236220472,0.616870641708374
XGBoost,ROC,0.15311004784688995,0.5118110236220472,0.6158291101455688
XGBoost,ROC,0.15311004784688995,0.5275590551181102,0.6144170761108398
XGBoost,ROC,0.15789473684210525,0.5275590551181102,0.6038734912872314
XGBoost,ROC,0.15789473684210525,0.5433070866141733,0.5942467451095581
XGBoost,ROC,0.1722488038277512,0.5433070866141733,0.5873796343803406
XGBoost,ROC,0.1722488038277512,0.5511811023622047,0.58693528175354
XGBoost,ROC,0.20095693779904306,0.5511811023622047,0.5722402930259705
XGBoost,ROC,0.20095693779904306,0.5669291338582677,0.5658475160598755
XGBoost,ROC,0.20574162679425836,0.5669291338582677,0.5589663982391357
XGBoost,ROC,0.20574162679425836,0.5826771653543307,0.5562599897384644
XGBoost,ROC,0.23923444976076555,0.5826771653543307,0.5346746444702148
XGBoost,ROC,0.23923444976076555,0.5905511811023622,0.5250275731086731
XGBoost,ROC,0.24401913875598086,0.5905511811023622,0.5227125287055969
XGBoost,ROC,0.24401913875598086,0.6220472440944882,0.5095770955085754
XGBoost,ROC,0.2727272727272727,0.6220472440944882,0.48915743827819824
XGBoost,ROC,0.2727272727272727,0.6299212598425197,0.48892486095428467
XGBoost,ROC,0.2822966507177033,0.6299212598425197,0.4856151342391968
XGBoost,ROC,0.2822966507177033,0.6377952755905512,0.4856054484844208
XGBoost,ROC,0.3157894736842105,0.6377952755905512,0.4707759618759155
XGBoost,ROC,0.3157894736842105,0.6535433070866141,0.46918556094169617
XGBoost,ROC,0.35406698564593303,0.6535433070866141,0.4413703978061676
XGBoost,ROC,0.35406698564593303,0.6614173228346457,0.44003117084503174
XGBoost,ROC,0.37320574162679426,0.6614173228346457,0.43548300862312317
XGBoost,ROC,0.37320574162679426,0.6771653543307087,0.4280538856983185
XGBoost,ROC,0.4019138755980861,0.6771653543307087,0.3991245925426483
XGBoost,ROC,0.4019138755980861,0.6850393700787402,0.3951611816883087
XGBoost,ROC,0.41148325358851673,0.6850393700787402,0.3905174136161804
XGBoost,ROC,0.41148325358851673,0.7086614173228346,0.3776688277721405
XGBoost,ROC,0.41626794258373206,0.7086614173228346,0.3774408996105194
XGBoost,ROC,0.41626794258373206,0.7165354330708661,0.3754355013370514
XGBoost,ROC,0.430622009569378,0.7165354330708661,0.3683657944202423
XGBoost,ROC,0.430622009569378,0.7322834645669292,0.36149853467941284
XGBoost,ROC,0.4354066985645933,0.7322834645669292,0.35862547159194946
XGBoost,ROC,0.4354066985645933,0.7401574803149606,0.35533371567726135
XGBoost,ROC,0.45454545454545453,0.7401574803149606,0.34548625349998474
XGBoost,ROC,0.45454545454545453,0.7480314960629921,0.33998602628707886
XGBoost,ROC,0.47368421052631576,0.7480314960629921,0.32657313346862793
XGBoost,ROC,0.47368421052631576,0.7559055118110236,0.3228225111961365
XGBoost,ROC,0.4880382775119617,0.7559055118110236,0.31672126054763794
XGBoost,ROC,0.4880382775119617,0.7716535433070866,0.312714546918869
XGBoost,ROC,0.5023923444976076,0.7716535433070866,0.3086228668689728
XGBoost,ROC,0.5023923444976076,0.7795275590551181,0.3036329448223114
XGBoost,ROC,0.507177033492823,0.7795275590551181,0.3018946647644043
XGBoost,ROC,0.507177033492823,0.7874015748031497,0.29971349239349365
XGBoost,ROC,0.5358851674641149,0.7874015748031497,0.2844444513320923
XGBoost,ROC,0.5358851674641149,0.7952755905511811,0.28199291229248047
XGBoost,ROC,0.5598086124401914,0.7952755905511811,0.2608039081096649
XGBoost,ROC,0.5598086124401914,0.8188976377952756,0.25525614619255066
XGBoost,ROC,0.6172248803827751,0.8188976377952756,0.22166812419891357
XGBoost,ROC,0.6172248803827751,0.8267716535433071,0.2151702344417572
XGBoost,ROC,0.6267942583732058,0.8267716535433071,0.2129702866077423
XGBoost,ROC,0.6267942583732058,0.8346456692913385,0.20518150925636292
XGBoost,ROC,0.6411483253588517,0.8346456692913385,0.19947271049022675
XGBoost,ROC,0.6411483253588517,0.84251968503937,0.19889529049396515
XGBoost,ROC,0.645933014354067,0.84251968503937,0.1986304670572281
XGBoost,ROC,0.645933014354067,0.8503937007874016,0.19797571003437042
XGBoost,ROC,0.6746411483253588,0.8503937007874016,0.18371307849884033
XGBoost,ROC,0.6746411483253588,0.8582677165354331,0.1829044073820114
XGBoost,ROC,0.6842105263157895,0.8582677165354331,0.1786695420742035
XGBoost,ROC,0.6842105263157895,0.8661417322834646,0.1770668476819992
XGBoost,ROC,0.7177033492822966,0.8661417322834646,0.16908572614192963
XGBoost,ROC,0.7177033492822966,0.8740157480314961,0.16870389878749847
XGBoost,ROC,0.722488038277512,0.8740157480314961,0.1679622083902359
XGBoost,ROC,0.722488038277512,0.8818897637795275,0.16713277995586395
XGBoost,ROC,0.7320574162679426,0.8818897637795275,0.16258637607097626
XGBoost,ROC,0.7320574162679426,0.889763779527559,0.15978950262069702
XGBoost,ROC,0.7511961722488039,0.889763779527559,0.14276321232318878
XGBoost,ROC,0.7511961722488039,0.8976377952755905,0.14190176129341125
XGBoost,ROC,0.7655502392344498,0.8976377952755905,0.13458804786205292
XGBoost,ROC,0.7655502392344498,0.905511811023622,0.1344425231218338
XGBoost,ROC,0.7751196172248804,0.905511811023622,0.12948274612426758
XGBoost,ROC,0.7751196172248804,0.9133858267716536,0.12795740365982056
XGBoost,ROC,0.7799043062200957,0.9133858267716536,0.12726767361164093
XGBoost,ROC,0.7799043062200957,0.9212598425196851,0.12649096548557281
XGBoost,ROC,0.8181818181818182,0.9212598425196851,0.10610044002532959
XGBoost,ROC,0.8181818181818182,0.9291338582677166,0.10461533069610596
XGBoost,ROC,0.8803827751196173,0.9291338582677166,0.08274155855178833
XGBoost,ROC,0.8803827751196173,0.937007874015748,0.07628808915615082
XGBoost,ROC,0.9043062200956937,0.937007874015748,0.06762269884347916
XGBoost,ROC,0.9043062200956937,0.9448818897637795,0.0671328455209732
XGBoost,ROC,0.9138755980861244,0.9448818897637795,0.06246570125222206
XGBoost,ROC,0.9138755980861244,0.952755905511811,0.059458550065755844
XGBoost,ROC,0.9330143540669856,0.952755905511811,0.05093817040324211
XGBoost,ROC,0.9425837320574163,0.952755905511811,0.04987725988030434
XGBoost,ROC,0.9760765550239234,0.952755905511811,0.04675934463739395
XGBoost,ROC,0.9760765550239234,0.9606299212598425,0.0440768264234066
XGBoost,ROC,0.9808612440191388,0.9606299212598425,0.043712593615055084
XGBoost,ROC,0.9808612440191388,0.9921259842519685,0.039175573736429214
XGBoost,ROC,0.9904306220095693,0.9921259842519685,0.034352242946624756
XGBoost,ROC,0.9904306220095693,1.0,0.02938445284962654
XGBoost,ROC,1.0,1.0,0.019268352538347244
XGBoost,PR,1.0,0.37797619047619047,0.019268352538347244
XGBoost,PR,1.0,0.37910447761194027,0.02670079842209816
XGBoost,PR,1.0,0.38023952095808383,0.02938445284962654
XGBoost,PR,0.9921259842519685,0.3783783783783784,0.034352242946624756
XGBoost,PR,0.9921259842519685,0.3795180722891566,0.035373393446207047
XGBoost,PR,0.9921259842519685,0.3806646525679758,0.039175573736429214
XGBoost,PR,0.984251968503937,0.3787878787878788,0.03946519270539284
XGBoost,PR,0.9763779527559056,0.3768996960486322,0.03972335159778595
XGBoost,PR,0.968503937007874,0.375,0.042650315910577774
XGBoost,PR,0.9606299212598425,0.3730886850152905,0.043712593615055084
XGBoost,PR,0.9606299212598425,0.37423312883435583,0.0440768264234066
XGBoost,PR,0.952755905511811,0.3723076923076923,0.04675934463739395
XGBoost,PR,0.952755905511811,0.3734567901234568,0.04770220071077347
XGBoost,PR,0.952755905511811,0.3746130030959752,0.04787397384643555
XGBoost,PR,0.952755905511811,0.37577639751552794,0.048519354313611984
XGBoost,PR,0.952755905511811,0.37694704049844235,0.04916800186038017
XGBoost,PR,0.952755905511811,0.378125,0.04939065873622894
XGBoost,PR,0.952755905511811,0.3793103448275862,0.049655746668577194
XGBoost,PR,0.952755905511811,0.3805031446540881,0.04987725988030434
XGBoost,PR,0.952755905511811,0.3829113924050633,0.05093817040324211
XGBoost,PR,0.952755905511811,0.38412698412698415,0.05317520350217819
XGBoost,PR,0.952755905511811,0.3853503184713376,0.0564485564827919
XGBoost,PR,0.952755905511811,0.3865814696485623,0.05645323172211647
XGBoost,PR,0.952755905511811,0.38782051282051283,0.059458550065755844
XGBoost,PR,0.9448818897637795,0.3858520900321543,0.06246570125222206
XGBoost,PR,0.9448818897637795,0.3870967741935484,0.06436215341091156
XGBoost,PR,0.9448818897637795,0.3883495145631068,0.0671328455209732
XGBoost,PR,0.937007874015748,0.38636363636363635,0.06762269884347916
XGBoost,PR,0.937007874015748,0.38762214983713356,0.06931747496128082
XGBoost,PR,0.937007874015748,0.3888888888888889,0.07255784422159195
XGBoost,PR,0.937007874015748,0.3901639344262295,0.07354550808668137
XGBoost,PR,0.937007874015748,0.39144736842105265,0.07603146880865097
XGBoost,PR,0.937007874015748,0.3927392739273927,0.07628808915615082
XGBoost,PR,0.9291338582677166,0.39072847682119205,0.08274155855178833
XGBoost,PR,0.9291338582677166,0.3920265780730897,0.08355347067117691
XGBoost,PR,0.9291338582677166,0.3933333333333333,0.08425358682870865
XGBoost,PR,0.9291338582677166,0.39464882943143814,0.08473139256238937
XGBoost,PR,0.9291338582677166,0.3959731543624161,0.08724846690893173
XGBoost,PR,0.9291338582677166,0.39730639730639733,0.08748118579387665
XGBoost,PR,0.9291338582677166,0.39864864864864863,0.08786889165639877
XGBoost,PR,0.9291338582677166,0.4,0.08792023360729218
XGBoost,PR,0.9291338582677166,0.4013605442176871,0.09125906974077225
XGBoost,PR,0.9291338582677166,0.40273037542662116,0.0918937548995018
XGBoost,PR,0.9291338582677166,0.4041095890410959,0.09316329658031464
XGBoost,PR,0.9291338582677166,0.4054982817869416,0.09780725091695786
XGBoost,PR,0.9291338582677166,0.4068965517241379,0.10093319416046143
XGBoost,PR,0.9291338582677166,0.4083044982698962,0.10461533069610596
XGBoost,PR,0.9212598425196851,0.40625,0.10610044002532959
XGBoost,PR,0.9212598425196851,0.4076655052264808,0.10654076188802719
XGBoost,PR,0.9212598425196851,0.4090909090909091,0.10774881392717361
XGBoost,PR,0.9212598425196851,0.4105263157894737,0.10956594347953796
XGBoost,PR,0.9212598425196851,0.4119718309859155,0.11359874904155731
XGBoost,PR,0.9212598425196851,0.4134275618374558,0.11962761729955673
XGBoost,PR,0.9212598425196851,0.4148936170212766,0.1209784746170044
XGBoost,PR,0.9212598425196851,0.41637010676156583,0.12121161818504333
XGBoost,PR,0.9212598425196851,0.41785714285714287,0.12649096548557281
XGBoost,PR,0.9133858267716536,0.4157706093189964,0.12726767361164093
XGBoost,PR,0.9133858267716536,0.4172661870503597,0.12795740365982056
XGBoost,PR,0.905511811023622,0.4151624548736462,0.12948274612426758
XGBoost,PR,0.905511811023622,0.4166666666666667,0.1309254765510559
XGBoost,PR,0.905511811023622,0.41818181818181815,0.1344425231218338
XGBoost,PR,0.8976377952755905,0.41605839416058393,0.13458804786205292
XGBoost,PR,0.8976377952755905,0.4175824175824176,0.1370878666639328
XGBoost,PR,0.8976377952755905,0.41911764705882354,0.13905665278434753
XGBoost,PR,0.8976377952755905,0.42066420664206644,0.14190176129341125
XGBoost,PR,0.889763779527559,0.4185185185185185,0.14276321232318878
XGBoost,PR,0.889763779527559,0.4200743494423792,0.14988218247890472
XGBoost,PR,0.889763779527559,0.4216417910447761,0.1532294899225235
XGBoost,PR,0.889763779527559,0.4232209737827715,0.15954560041427612
XGBoost,PR,0.889763779527559,0.424812030075188,0.15978950262069702
XGBoost,PR,0.8818897637795275,0.4226415094339623,0.16258637607097626
XGBoost,PR,0.8818897637795275,0.42424242424242425,0.1663338840007782
XGBoost,PR,0.8818897637795275,0.42585551330798477,0.16713277995586395
XGBoost,PR,0.8740157480314961,0.42366412213740456,0.1679622083902359
XGBoost,PR,0.8740157480314961,0.42528735632183906,0.16870389878749847
XGBoost,PR,0.8661417322834646,0.4230769230769231,0.16908572614192963
XGBoost,PR,0.8661417322834646,0.4247104247104247,0.16951550543308258
XGBoost,PR,0.8661417322834646,0.4263565891472868,0.16970165073871613
XGBoost,PR,0.8661417322834646,0.4280155642023346,0.1725393682718277
XGBoost,PR,0.8661417322834646,0.4296875,0.1728839874267578
XGBoost,PR,0.8661417322834646,0.43137254901960786,0.17443101108074188
XGBoost,PR,0.8661417322834646,0.4330708661417323,0.176998570561409
XGBoost,PR,0.8661417322834646,0.43478260869565216,0.1770668476819992
XGBoost,PR,0.8582677165354331,0.43253968253968256,0.1786695420742035
XGBoost,PR,0.8582677165354331,0.4342629482071713,0.18209026753902435
XGBoost,PR,0.8582677165354331,0.436,0.1829044073820114
XGBoost,PR,0.8503937007874016,0.43373493975903615,0.18371307849884033
XGBoost,PR,0.8503937007874016,0.43548387096774194,0.1850610077381134
XGBoost,PR,0.8503937007874016,0.43724696356275305,0.19231489300727844
XGBoost,PR,0.8503937007874016,0.43902439024390244,0.19359049201011658
XGBoost,PR,0.8503937007874016,0.44081632653061226,0.1938323676586151
XGBoost,PR,0.8503937007874016,0.4426229508196721,0.19402241706848145
XGBoost,PR,0.8503937007874016,0.4444444444444444,0.19797571003437042
XGBoost,PR,0.84251968503937,0.44214876033057854,0.1986304670572281
XGBoost,PR,0.84251968503937,0.44398340248962653,0.19889529049396515
XGBoost,PR,0.8346456692913385,0.44166666666666665,0.19947271049022675
XGBoost,PR,0.8346456692913385,0.4435146443514644,0.20116449892520905
XGBoost,PR,0.8346456692913385,0.44537815126050423,0.20138335227966309
XGBoost,PR,0.8346456692913385,0.4472573839662447,0.20518150925636292
XGBoost,PR,0.8267716535433071,0.4449152542372881,0.2129702866077423
XGBoost,PR,0.8267716535433071,0.44680851063829785,0.21389618515968323
XGBoost,PR,0.8267716535433071,0.44871794871794873,0.2151702344417572
XGBoost,PR,0.8188976377952756,0.44635193133047213,0.22166812419891357
XGBoost,PR,0.8188976377952756,0.4482758620689655,0.22454988956451416
XGBoost,PR,0.8188976377952756,0.45021645021645024,0.22502292692661285
XGBoost,PR,0.8188976377952756,0.45217391304347826,0.23221522569656372
XGBoost,PR,0.8188976377952756,0.45414847161572053,0.23754921555519104
XGBoost,PR,0.8188976377952756,0.45614035087719296,0.23759961128234863
XGBoost,PR,0.8188976377952756,0.4581497797356828,0.2415728121995926
XGBoost,PR,0.8188976377952756,0.46017699115044247,0.24190355837345123
XGBoost,PR,0.8188976377952756,0.4622222222222222,0.24469338357448578
XGBoost,PR,0.8188976377952756,0.4642857142857143,0.24679507315158844
XGBoost,PR,0.8188976377952756,0.4663677130044843,0.2504029870033264
XGBoost,PR,0.8188976377952756,0.46846846846846846,0.25195640325546265
XGBoost,PR,0.8188976377952756,0.47058823529411764,0.25525614619255066
XGBoost,PR,0.8110236220472441,0.4681818181818182,0.25671282410621643
XGBoost,PR,0.8031496062992126,0.4657534246575342,0.26038095355033875
XGBoost,PR,0.7952755905511811,0.463302752293578,0.2608039081096649
XGBoost,PR,0.7952755905511811,0.46543778801843316,0.26495182514190674
XGBoost,PR,0.7952755905511811,0.4675925925925926,0.2719936966896057
XGBoost,PR,0.7952755905511811,0.4697674418604651,0.27555611729621887
XGBoost,PR,0.7952755905511811,0.4719626168224299,0.2792271077632904
XGBoost,PR,0.7952755905511811,0.47417840375586856,0.28199291229248047
XGBoost,PR,0.7874015748031497,0.4716981132075472,0.2844444513320923
XGBoost,PR,0.7874015748031497,0.47393364928909953,0.28522664308547974
XGBoost,PR,0.7874015748031497,0.47619047619047616,0.2892126142978668
XGBoost,PR,0.7874015748031497,0.4784688995215311,0.29308584332466125
XGBoost,PR,0.7874015748031497,0.4807692307692308,0.2987460196018219
XGBoost,PR,0.7874015748031497,0.4830917874396135,0.29931727051734924
XGBoost,PR,0.7874015748031497,0.4854368932038835,0.29971349239349365
XGBoost,PR,0.7795275590551181,0.48292682926829267,0.3018946647644043
XGBoost,PR,0.7795275590551181,0.4852941176470588,0.3036329448223114
XGBoost,PR,0.7716535433070866,0.4827586206896552,0.3086228668689728
XGBoost,PR,0.7716535433070866,0.48514851485148514,0.3089997470378876
XGBoost,PR,0.7716535433070866,0.48756218905472637,0.31120580434799194
XGBoost,PR,0.7716535433070866,0.49,0.312714546918869
XGBoost,PR,0.7637795275590551,0.48743718592964824,0.31399601697921753
XGBoost,PR,0.7559055118110236,0.48484848484848486,0.31672126054763794
XGBoost,PR,0.7559055118110236,0.4873096446700508,0.3198336958885193
XGBoost,PR,0.7559055118110236,0.4897959183673469,0.3200130760669708
XGBoost,PR,0.7559055118110236,0.49230769230769234,0.3228225111961365
XGBoost,PR,0.7480314960629921,0.4896907216494845,0.32657313346862793
XGBoost,PR,0.7480314960629921,0.49222797927461137,0.3277561664581299
XGBoost,PR,0.7480314960629921,0.4947916666666667,0.33463120460510254
XGBoost,PR,0.7480314960629921,0.4973821989528796,0.33496254682540894
XGBoost,PR,0.7480314960629921,0.5,0.33998602628707886
XGBoost,PR,0.7401574803149606,0.4973544973544973,0.34548625349998474
XGBoost,PR,0.7401574803149606,0.5,0.35025373101234436
XGBoost,PR,0.7401574803149606,0.5026737967914439,0.3511805236339569
XGBoost,PR,0.7401574803149606,0.5053763440860215,0.35272422432899475
XGBoost,PR,0.7401574803149606,0.5081081081081081,0.35533371567726135
XGBoost,PR,0.7322834645669292,0.5054347826086957,0.35862547159194946
XGBoost,PR,0.7322834645669292,0.5081967213114754,0.36149853467941284
XGBoost,PR,0.7244094488188977,0.5054945054945055,0.36203452944755554
XGBoost,PR,0.7165354330708661,0.5027624309392266,0.3683657944202423
XGBoost,PR,0.7165354330708661,0.5055555555555555,0.3687228858470917
XGBoost,PR,0.7165354330708661,0.5083798882681564,0.37329575419425964
XGBoost,PR,0.7165354330708661,0.5112359550561798,0.3754355013370514
XGBoost,PR,0.7086614173228346,0.5084745762711864,0.3774408996105194
XGBoost,PR,0.7086614173228346,0.5113636363636364,0.3776688277721405
XGBoost,PR,0.7007874015748031,0.5085714285714286,0.38218143582344055
XGBoost,PR,0.6929133858267716,0.5057471264367817,0.38483017683029175
XGBoost,PR,0.6850393700787402,0.5028901734104047,0.3905174136161804
XGBoost,PR,0.6850393700787402,0.5058139534883721,0.3950783908367157
XGBoost,PR,0.6850393700787402,0.5087719298245614,0.3951611816883087
XGBoost,PR,0.6771653543307087,0.5058823529411764,0.3991245925426483
XGBoost,PR,0.6771653543307087,0.5088757396449705,0.40031009912490845
XGBoost,PR,0.6771653543307087,0.5119047619047619,0.41265538334846497
XGBoost,PR,0.6771653543307087,0.5149700598802395,0.41882234811782837
XGBoost,PR,0.6771653543307087,0.5180722891566265,0.4192650318145752
XGBoost,PR,0.6771653543307087,0.5212121212121212,0.42034271359443665
XGBoost,PR,0.6771653543307087,0.524390243902439,0.4280538856983185
