n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,selected,analysis_role
336,127,209,116,93,34,93,0.31,0.6220238095238095,0.5,0.7322834645669292,0.5550239234449761,0.6436536940059526,0.7733333333333333,186,0.5535714285714286,2.0,0.5942492012779552,0.670028818443804,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,116,93,34,93,0.32,0.6220238095238095,0.5,0.7322834645669292,0.5550239234449761,0.6436536940059526,0.7733333333333333,186,0.5535714285714286,2.0,0.5942492012779552,0.670028818443804,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,123,86,37,90,0.33,0.6339285714285714,0.5113636363636364,0.7086614173228346,0.5885167464114832,0.6485890818671589,0.76875,176,0.5238095238095238,1.9555555555555555,0.594059405940594,0.6578947368421053,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,147,62,43,84,0.34,0.6875,0.5753424657534246,0.6614173228346457,0.7033492822966507,0.6823833025656483,0.7736842105263158,146,0.43452380952380953,1.7380952380952381,0.6153846153846154,0.6422018348623854,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,150,59,43,84,0.35,0.6964285714285714,0.5874125874125874,0.6614173228346457,0.7177033492822966,0.6895603360584712,0.7772020725388601,143,0.4255952380952381,1.7023809523809523,0.6222222222222222,0.6451612903225806,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,151,58,43,84,0.36,0.6994047619047619,0.5915492957746479,0.6614173228346457,0.722488038277512,0.6919526805560788,0.7783505154639175,142,0.4226190476190476,1.6904761904761905,0.6245353159851301,0.6461538461538462,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,154,55,43,84,0.37,0.7083333333333334,0.60431654676259,0.6614173228346457,0.7368421052631579,0.6991297140489018,0.7817258883248731,139,0.41369047619047616,1.6547619047619047,0.631578947368421,0.6491499227202473,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,154,55,43,84,0.38,0.7083333333333334,0.60431654676259,0.6614173228346457,0.7368421052631579,0.6991297140489018,0.7817258883248731,139,0.41369047619047616,1.6547619047619047,0.631578947368421,0.6491499227202473,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,154,55,43,84,0.39,0.7083333333333334,0.60431654676259,0.6614173228346457,0.7368421052631579,0.6991297140489018,0.7817258883248731,139,0.41369047619047616,1.6547619047619047,0.631578947368421,0.6491499227202473,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,154,55,43,84,0.4,0.7083333333333334,0.60431654676259,0.6614173228346457,0.7368421052631579,0.6991297140489018,0.7817258883248731,139,0.41369047619047616,1.6547619047619047,0.631578947368421,0.6491499227202473,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
